"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Season","Crop.ID","Crop.name","ag5a_01","ag5a_02_1","ag5a_02_2","ag5a_03","ag5a_12_1","ag5a_20","ag5a_21","ag5a_21_other","ag5a_22","ag5a_24","ag5a_24_other","ag5a_25","ag5a_26"
"669","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","5rf37agRoT5","2014-08-29T00:00:00Z","long_rainy","11","Maize",1,877.5,NA,1950,"2013-06-01",2,"","",NA,"2","",NA,NA
"670","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","h9yzMoqrEr7","2014-12-17T00:00:00Z","long_rainy","12","Paddy",1,1500,NA,900,"2014-06-01",2,"","",NA,"2","",NA,NA
"671","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","ZgVCya2zX73","2015-02-19T00:00:00Z","long_rainy","31","Beans",1,480,NA,640,"2014-04-01",2,"","",NA,"2","",NA,NA
"672","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","XqoC5saQNR5","2014-11-22T00:00:00Z","long_rainy","11","Maize",1,1000,NA,500,"2014-03-01",2,"","",NA,"2","",NA,NA
"673","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","56esinYPtWB","2014-10-03T00:00:00Z","long_rainy","24","Yams",2,NA,NA,NA,"",2,"","",NA,"","",NA,NA
"674","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","reM7upJxET6","2014-09-12T00:00:00Z","short_rainy","21","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"675","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MdadqCNEiL","2014-12-31T00:00:00Z","long_rainy","13","Sorghum",1,120,NA,169,"2014-05-01",2,"","",NA,"2","",NA,NA
"676","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","Wth4nHzDVc8","2015-01-02T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"677","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","gEi4dQZTGjA","2014-12-29T00:00:00Z","short_rainy","46","",1,3285,NA,8030,"2014-05-01",2,"","",NA,"2","",NA,NA
"678","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","njfYPSwX6c8","2015-02-15T00:00:00Z","long_rainy","14","Bulrush Millet",1,1,NA,120,"2014-07-01",2,"","",NA,"2","",NA,NA
"679","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","qie8QYVB3s6","2014-08-28T00:00:00Z","long_rainy","71","Banana",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"680","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","2w6GUTeKDd","2014-09-28T00:00:00Z","short_rainy","24","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"681","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","phfDZ3p9QE5","2014-09-28T00:00:00Z","long_rainy","94","Egg Plant",1,8000,NA,3200,"2013-09-01",2,"","",NA,"2","",NA,NA
"682","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","YqAFB2BMNLB","2014-09-28T00:00:00Z","short_rainy","71","",2,NA,NA,NA,"",2,"","",NA,"","",NA,NA
"683","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","3262VdP66d2","2014-09-14T00:00:00Z","long_rainy","44","Palm Oil",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"684","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jCvYgt72fP4","2014-09-12T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"685","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","KaNq8vjzJV5","2014-08-19T00:00:00Z","long_rainy","71","Banana",1,105,NA,420,"2013-05-01",2,"","",NA,"2","",NA,NA
"686","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","gRQgL3UsPb6","2014-08-24T00:00:00Z","short_rainy","45","",2,NA,NA,NA,"",2,"","",NA,"other","Coconut was not harvested",NA,NA
"687","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-12T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",2,"","",NA,"","",NA,NA
"688","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","WWKohq5CDc4","2014-09-02T00:00:00Z","short_rainy","21","",1,800,NA,400,"2013-12-01",2,"","",NA,"2","",NA,NA
"689","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","o1aKSCrDRMB","2015-04-27T00:00:00Z","short_rainy","44","",1,1900,NA,549,"2014-10-01",2,"","",NA,"2","",NA,NA
"690","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QYtwXPgNBa3","2015-04-15T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"691","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","wjL1nhwXLP","2014-08-27T00:00:00Z","short_rainy","76","",1,1000,NA,350,"2011-11-01",1,"1","",1,"1","",NA,NA
"692","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zAweUkHmCz8","2015-05-26T00:00:00Z","short_rainy","57","",2,NA,NA,NA,"",2,"","",NA,"1","",NA,NA
"693","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","k8zEL6BmKHB","2015-04-28T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"694","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uCZDB9k9WmA","2015-04-01T00:00:00Z","long_rainy","56","Cocoa",1,130,NA,300,"2013-09-01",2,"","",NA,"2","",NA,NA
"695","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","kLYaJ3DYGC7","2014-09-22T00:00:00Z","long_rainy","11","Maize",1,270,NA,480,"2013-06-01",1,"2","",1,"2","",NA,NA
"696","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","87qeDKg8sj5","2015-02-09T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",1,"2","",1,"2","",NA,NA
"697","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Yt9L1fZvpf5","2014-09-15T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"","",NA,NA
"698","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","c4ZGhkt4uq2","2014-09-07T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"699","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","5rf37agRoT5","2014-08-29T00:00:00Z","long_rainy","44","Palm Oil",2,NA,NA,NA,"",2,"","",NA,"other","Palm oil not harvested from Apaaso",NA,NA
"700","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","3262VdP66d2","2014-09-14T00:00:00Z","long_rainy","21","Cassava",1,30,NA,1500,"2013-03-01",2,"","",NA,"1","",NA,NA
"701","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","reM7upJxET6","2014-09-13T00:00:00Z","long_rainy","21","Cassava",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"702","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","tsyzA3E2k36","2014-08-24T00:00:00Z","long_rainy","44","Palm Oil",1,270,NA,300,"2013-06-01",2,"","",NA,"2","",NA,NA
"703","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","SstK2kLetr6","2014-09-12T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",2,"","",NA,"","",NA,NA
"704","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","XEA6aofdZo5","2015-03-29T00:00:00Z","long_rainy","57","Rubber",2,NA,NA,NA,"",2,"","",NA,"1","",NA,NA
"705","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jqEwCxargT5","2014-09-13T00:00:00Z","long_rainy","21","Cassava",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"706","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","xJHuYg9HkC4","2014-09-07T00:00:00Z","long_rainy","11","Maize",1,20,NA,1500,"2013-01-01",1,"1","",1,"2","",NA,NA
"707","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","U7thyS2zJj8","2015-04-15T00:00:00Z","short_rainy","45","",1,1200,NA,180,"2014-03-01",2,"","",NA,"2","",NA,NA
"708","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","joFqVCsb215","2014-09-07T00:00:00Z","long_rainy","21","Cassava",1,12,NA,420,"2014-04-01",2,"","",NA,"","",NA,NA
"709","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","GLaBCfmRHT9","2014-12-15T00:00:00Z","long_rainy","12","Paddy",1,500,NA,200,"2013-09-01",2,"","",NA,"2","",NA,NA
"710","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","sSK4YGpVFE3","2015-01-02T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",1,"1","",1,"2","",NA,NA
"711","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","c4ZGhkt4uq2","2014-09-07T00:00:00Z","short_rainy","56","",2,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"712","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","5G241XCT6VA","2014-09-23T00:00:00Z","short_rainy","21","",1,1320,NA,825,"2014-11-01",2,"","",NA,"2","",NA,NA
"713","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","LFwa12jnrL2","2015-05-27T00:00:00Z","long_rainy","45","Coconut",1,25800,NA,10980,"2013-06-01",2,"","",NA,"2","",NA,NA
"714","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","thieXHRj9r7","2014-09-09T00:00:00Z","long_rainy","11","Maize",1,4,NA,600,"2013-08-01",1,"1","",4,"3","",NA,NA
"715","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","NZwEq9cA5VB","2014-11-29T00:00:00Z","long_rainy","43","Groundnut",2,NA,NA,NA,"",2,"","",NA,"","",NA,NA
"716","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","dSafpBy1bV9","2014-09-02T00:00:00Z","long_rainy","71","Banana",1,32,NA,80,"2013-04-01",2,"","",NA,"2","",NA,NA
"717","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","KSchTBWs2p7","2015-02-22T00:00:00Z","long_rainy","15","Finger Millet",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"718","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","Ny58V5eghz7","2014-12-29T00:00:00Z","long_rainy","24","Yams",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"719","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","5G241XCT6VA","2014-09-23T00:00:00Z","short_rainy","43","",1,80,NA,240,"2014-03-01",2,"","",NA,"2","",NA,NA
"720","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","bnNcJ3bknL7","2015-02-17T00:00:00Z","long_rainy","14","Bulrush Millet",1,3,NA,330,"2014-01-01",1,"4","",1,"2","",NA,NA
"721","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","U7thyS2zJj8","2015-04-15T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"722","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","Kte7LVWAkq7","2014-09-27T00:00:00Z","long_rainy","24","Yams",1,600,NA,300,"2014-09-01",2,"","",NA,"2","",NA,NA
"723","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","LcDR4MVNrw","2014-12-15T00:00:00Z","long_rainy","47","Soyabeans",1,1000,NA,1000,"2014-06-01",2,"","",NA,"2","",NA,NA
"724","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uCZDB9k9WmA","2015-04-01T00:00:00Z","short_rainy","45","",1,2000,NA,240,"2014-01-01",2,"","",NA,"2","",NA,NA
"725","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","HK4BRArXjD6","2014-12-31T00:00:00Z","long_rainy","47","Soyabeans",1,1200,NA,3200,"2014-05-01",2,"","",NA,"2","",NA,NA
"726","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","FEggU1cWz95","2015-03-29T00:00:00Z","long_rainy","44","Palm Oil",1,1280,NA,1600,"2014-01-01",2,"","",NA,"2","",NA,NA
"727","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","PpJDFyaTPe6","2015-05-15T00:00:00Z","short_rainy","71","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"728","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","LFwa12jnrL2","2015-05-27T00:00:00Z","short_rainy","45","",1,25800,NA,10980,"2013-10-01",2,"","",NA,"2","",NA,NA
"729","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","fyW9nSiREpA","2015-03-29T00:00:00Z","short_rainy","57","",2,NA,NA,NA,"",2,"","",NA,"other","Did not harvest rubber",NA,NA
"730","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","rvasPDxnwj3","2015-02-27T00:00:00Z","long_rainy","43","Groundnut",2,NA,NA,NA,"",1,"other","Drought",9,"2","",NA,NA
"731","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","HK4BRArXjD6","2014-12-31T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"732","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uCZDB9k9WmA","2015-04-01T00:00:00Z","short_rainy","44","",1,3200,NA,240,"2014-01-01",2,"","",NA,"2","",NA,NA
"733","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","o1P6K2wcxu7","2015-05-15T00:00:00Z","long_rainy","45","Coconut",1,1800,NA,540,"2013-09-01",2,"","",NA,"2","",NA,NA
"734","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","eYyzj3xgGn8","2014-09-08T00:00:00Z","long_rainy","21","Cassava",1,20,NA,1200,"2013-04-01",2,"","",NA,"1","",NA,NA
"735","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","znLkiipm6hB","2014-08-29T00:00:00Z","short_rainy","71","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"736","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","XiQuiDjntD2","2014-12-29T00:00:00Z","long_rainy","11","Maize",1,140,NA,480,"2014-05-01",2,"","",NA,"2","",NA,NA
"737","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QYtwXPgNBa3","2015-04-15T00:00:00Z","short_rainy","45","",1,1000,NA,300,"2014-12-01",1,"5","",8,"2","",NA,NA
"738","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","U7thyS2zJj8","2015-04-15T00:00:00Z","long_rainy","45","Coconut",1,1900,NA,285,"2014-08-01",2,"","",NA,"2","",NA,NA
"739","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","JM2DWViH8L8","2016-01-29T00:00:00Z","short_rainy","23","",2,NA,NA,NA,"",1,"5b","",3,"2","",NA,NA
"740","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","8LgQmjxaed7","2016-08-20T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",1,"1","",5,"2","",NA,NA
"741","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rQmTKtJ2h92","2016-07-23T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",1,"5","",5,"2","",NA,NA
"742","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","nMVazETomT7","2015-12-09T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",1,"1","",3,"6","",NA,NA
"743","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","gtdvY5R76A5","2016-01-27T00:00:00Z","long_rainy","23","Irish potatoes",2,NA,NA,NA,"",2,"","",NA,"6","",NA,NA
"744","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","TY6c2BvPeq8","2016-07-27T00:00:00Z","long_rainy","23","Irish potatoes",2,NA,NA,NA,"",2,"","",NA,"6","",NA,NA
"745","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","hXCHXcG2W46","2016-02-01T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",2,"","",NA,"6","",NA,NA
"746","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","M8qxpz4tTs2","2016-01-28T00:00:00Z","short_rainy","31","",2,NA,NA,NA,"",2,"","",NA,"6","",NA,NA
"747","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","UVBzkFMeZz9","2016-07-25T00:00:00Z","short_rainy","23","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"748","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","mDLfcyhvBu","2016-01-12T00:00:00Z","short_rainy","31","",2,NA,NA,NA,"",1,"5b","",5,"6","",NA,NA
"749","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","zxz5fHgxQr4","2016-05-26T00:00:00Z","short_rainy","23","",1,1000,1,160000,"2014-10-01",1,"3","",5,"2","",NA,NA
"750","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","RCuAWjMUBmA","2016-11-21T00:00:00Z","long_rainy","35","Chick peas",2,NA,NA,NA,"",1,"1","",5,"2","",NA,NA
"751","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","WVpeXYVGNq8","2016-08-15T00:00:00Z","long_rainy","13","Sorghum",2,NA,NA,NA,"",1,"1","",2,"2","",NA,NA
"752","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rP7DxqhNrW3","2016-07-19T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"753","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","R5nJaf2Sop9","2015-10-07T00:00:00Z","short_rainy","31","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"754","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","GBGa6M3rbd3","2016-11-18T00:00:00Z","long_rainy","16","Wheat",1,30,1,10200,"2014-08-01",2,"","",NA,"4","",NA,NA
"755","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","AvkkCXoYrg8","2016-10-16T00:00:00Z","short_rainy","11","",1,50,1,1,"2015-05-01",2,"","",NA,"6","",NA,NA
"756","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","EXzXQD4FSm3","2016-07-27T00:00:00Z","short_rainy","31","",1,10,1,3000,"2015-02-01",2,"","",NA,"2","",NA,NA
"757","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","seXpFZmj3a","2016-01-23T00:00:00Z","long_rainy","22","Sweet Potatoes",1,50,1,5000,"2014-11-01",2,"","",NA,"4","",NA,NA
"758","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Mq9anduKdR9","2016-05-17T00:00:00Z","long_rainy","81","Blood fruit",2,NA,NA,NA,"",2,"","",NA,"","",NA,NA
"759","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","eVbuv11Jya9","2015-11-20T00:00:00Z","long_rainy","55","Tea",1,150,1,16800,"2014-09-01",2,"","",NA,"1","",NA,NA
"760","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","JYjBoTCdte4","2015-10-14T00:00:00Z","short_rainy","71b","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"761","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","AVbrhtAbDP5","2016-02-16T00:00:00Z","short_rainy","86","",1,800,1,36000,"2014-12-01",2,"","",NA,"1","",NA,NA
"762","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","x7bE3Pdy8h5","2016-07-23T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
