"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Livestock.code","Animal.name","ag10a_05_1","ag10a_05_2","ag10a_05_3","ag10a_19","ag10a_20","ag10a_21","ag10a_24","ag10a_25","ag10a_26","ag10a_27","ag10a_33","ag10a_34","ag10a_vs_01","ag10a_vs_02","ag10a_vs_03","ag10a_vs_04"
"1351","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","wJPLc9G7D59","2016-02-03T00:00:00Z","9","PIGS",NA,3,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,0
"1352","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","mjcdtjVVCA6","2016-02-06T00:00:00Z","2","COWS",12,0,0,1,2,1200000,2,NA,NA,NA,2,NA,0,0,0,10
"1353","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","fYfZbzp5Nv8","2016-01-07T00:00:00Z","10","CHICKENS",8,0,NA,1,4,55000,1,2,0,NA,2,NA,0,0,0,0
"1354","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","XBSg6BUGH3","2016-01-27T00:00:00Z","10","CHICKENS",8,0,NA,2,NA,NA,1,4,0,NA,2,NA,0,0,0,0
"1355","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","3f7GFEXbaK","2015-09-07T00:00:00Z","9","PIGS",NA,7,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1356","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","oimuabaAoj4","2015-10-13T00:00:00Z","7","GOATS",6,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1357","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","U7Y9xmtZk89","2016-07-18T00:00:00Z","10","Chickens",2,0,NA,2,NA,NA,1,1,0,NA,2,NA,0,0,0,10
"1358","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","1Mcd53U8Qb4","2015-10-22T00:00:00Z","2","COWS",1,NA,NA,1,1,4e+05,2,NA,NA,NA,2,NA,0,1,0,9
"1359","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","7yhK3asbcg8","2016-01-20T00:00:00Z","1","BULLS",1,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,1,9
"1360","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","TTKHU3eLS44","2016-07-15T00:00:00Z","2","Cows",4,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1361","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","qGGstvM2E46","2016-02-04T00:00:00Z","15","Dogs",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,0
"1362","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","p7HQJGp7P14","2016-01-07T00:00:00Z","10","CHICKENS",2,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,0
"1363","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","CR6uc2DJjF2","2016-07-23T00:00:00Z","8","Sheep",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1364","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","9iKLxLjVu77","2016-04-10T00:00:00Z","8","SHEEP",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,0
"1365","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","7yhK3asbcg8","2016-01-20T00:00:00Z","10","CHICKENS",18,0,NA,1,2,12000,1,2,0,NA,2,NA,NA,NA,NA,NA
"1366","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","D3k4R1hEUdA","2016-01-06T00:00:00Z","1","BULLS",0,0,1,2,NA,NA,2,NA,NA,NA,2,NA,0,8,2,0
"1367","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","hiJdT15von9","2015-11-20T00:00:00Z","16","Other",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1368","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","GuUwLgiijo2","2015-10-16T00:00:00Z","9","PIGS",NA,5,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1369","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LAqtBPvPxy","2015-10-07T00:00:00Z","7","GOATS",1,NA,NA,1,1,80000,1,1,0,NA,2,NA,NA,NA,NA,NA
"1370","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","GuUwLgiijo2","2015-10-16T00:00:00Z","2","COWS",1,0,0,2,NA,NA,2,NA,NA,NA,2,NA,2,8,0,0
"1371","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","43ozar7mLV6","2016-01-27T00:00:00Z","10","CHICKENS",7,0,NA,2,NA,NA,1,2,0,NA,2,NA,NA,NA,NA,NA
"1372","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","VQjx1ubsk84","2015-09-08T00:00:00Z","7","GOATS",14,NA,NA,2,NA,NA,1,1,0,NA,2,NA,NA,NA,NA,NA
"1373","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","nG6geyTvwq7","2015-09-05T00:00:00Z","9","PIGS",NA,2,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1374","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","vsXLkjJ58x2","2016-07-27T00:00:00Z","8","Sheep",5,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1375","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","CW2n61MumoA","2016-04-03T00:00:00Z","4","HEIFERS",0,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1376","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","RnembMKrW72","2015-08-13T00:00:00Z","10","CHICKENS",4,NA,NA,2,NA,NA,1,2,0,NA,2,NA,NA,NA,NA,NA
"1377","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","zVWFb5eAbV7","2016-02-05T00:00:00Z","10","CHICKENS",10,0,NA,1,5,35000,1,4,0,NA,2,NA,0,0,0,0
"1378","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","n4TwADF35","2016-04-13T00:00:00Z","12","RABBITS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,0
"1379","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","Kq42xQGSvu4","2016-04-14T00:00:00Z","10","CHICKENS",8,0,NA,2,NA,NA,1,1,2,0,2,NA,0,0,0,0
"1380","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","QT4VeJxXHv4","2015-11-20T00:00:00Z","10","CHICKENS",8,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1381","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","3eWkuw2PPtA","2015-10-09T00:00:00Z","2","COWS",2,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,2,0,8
"1382","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","wJPLc9G7D59","2016-02-03T00:00:00Z","10","CHICKENS",10,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,0
"1383","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","GuUwLgiijo2","2015-10-16T00:00:00Z","6","FEMALE CALVES",1,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,2,8,0,0
"1384","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","nG6geyTvwq7","2015-09-05T00:00:00Z","10","CHICKENS",7,NA,NA,2,NA,NA,1,3,0,NA,2,NA,NA,NA,NA,NA
"1385","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","GsYbe3Kp9a3","2015-12-30T00:00:00Z","7","GOATS",1,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1386","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","x3KJboY4Wn4","2016-02-03T00:00:00Z","10","CHICKENS",30,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1387","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","uNqoVbaZpG3","2016-01-19T00:00:00Z","1","BULLS",2,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,1,0,9
"1388","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","xJ36NSni7X2","2016-04-24T00:00:00Z","7","GOATS",1,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,0,2,0,8
"1389","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","ve5Vid3J3j2","2015-08-16T00:00:00Z","10","CHICKENS",9,NA,NA,2,NA,NA,1,2,0,NA,2,NA,0,0,0,10
"1390","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","YXV6xbSxws2","2016-01-28T00:00:00Z","10","CHICKENS",4,0,NA,2,NA,NA,1,1,0,NA,2,NA,0,0,0,0
"1391","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","3eWkuw2PPtA","2015-10-09T00:00:00Z","7","GOATS",11,NA,0,2,NA,NA,1,2,0,NA,2,NA,0,2,0,8
"1392","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","CLcgNTsm4y7","2015-10-08T00:00:00Z","7","GOATS",1,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1393","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LAqtBPvPxy","2015-10-07T00:00:00Z","10","CHICKENS",3,NA,NA,1,1,10000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1394","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","6vZXvHtQdG2","2016-01-19T00:00:00Z","10","CHICKENS",20,0,NA,2,NA,NA,1,5,0,NA,2,NA,0,0,0,0
"1395","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","kAKQZBMLkGA","2016-01-29T00:00:00Z","10","CHICKENS",10,0,NA,1,5,50000,1,2,0,NA,2,NA,0,0,0,0
"1396","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","9P8HkL34az2","2015-10-22T00:00:00Z","1","BULLS",0,1,0,2,NA,NA,2,NA,NA,NA,2,NA,0,2,2,6
"1397","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","bT98NEoYxz6","2016-01-16T00:00:00Z","2","COWS",1,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1398","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","c8oh3AnL1P","2015-11-21T00:00:00Z","10","CHICKENS",5,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1399","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Jm8YLfzpoy5","2016-01-17T00:00:00Z","10","CHICKENS",15,0,NA,2,NA,NA,1,10,0,NA,2,NA,0,0,0,0
"1400","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","V5nBNdt5Wo9","2016-01-08T00:00:00Z","2","COWS",0,0,2,1,1,7e+05,2,NA,NA,NA,2,NA,0,8,2,0
"1401","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","Mc7EjdDK3M3","2016-04-06T00:00:00Z","8","SHEEP",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1402","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","vCMe7iY3tJ","2016-07-16T00:00:00Z","7","Goats",4,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1403","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","s1YRqRa7dg5","2015-10-14T00:00:00Z","2","COWS",1,0,0,1,1,4e+05,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1404","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","5xza3zKCC65","2015-11-21T00:00:00Z","9","PIGS",NA,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1405","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","QP58gEJbLF8","2016-02-05T00:00:00Z","7","GOATS",10,NA,0,1,7,3e+05,2,NA,NA,NA,2,NA,0,0,0,0
"1406","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","udreQXLRb29","2016-01-20T00:00:00Z","7","GOATS",3,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1407","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","qGGstvM2E46","2016-02-04T00:00:00Z","2","COWS",6,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1408","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","WmaX2iuVse5","2016-04-06T00:00:00Z","10","CHICKENS",3,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1409","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","bT98NEoYxz6","2016-01-16T00:00:00Z","10","CHICKENS",15,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1410","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","QJMME7KeMn","2015-11-21T00:00:00Z","10","CHICKENS",3,0,NA,1,2,30000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1411","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","h5hVCQ5GHc2","2015-09-02T00:00:00Z","10","CHICKENS",12,0,NA,2,NA,NA,1,2,0,NA,2,NA,0,0,0,0
"1412","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","zVWFb5eAbV7","2016-02-05T00:00:00Z","7","GOATS",4,NA,0,1,2,150000,2,NA,NA,NA,2,NA,0,0,0,0
"1413","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","kyXkjdQuZSA","2016-07-24T00:00:00Z","10","Chickens",3,0,NA,1,1,10000,2,NA,NA,NA,2,NA,0,0,0,10
"1414","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","vsXLkjJ58x2","2016-07-27T00:00:00Z","10","Chickens",8,0,NA,2,NA,NA,1,1,0,NA,2,NA,0,0,0,10
"1415","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","FiycRUoeZh","2016-01-13T00:00:00Z","7","GOATS",9,NA,0,1,3,182000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1416","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","YXV6xbSxws2","2016-01-28T00:00:00Z","15","Dogs",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,0
"1417","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","YTTV9E8N5B7","2016-07-18T00:00:00Z","10","Chickens",6,0,NA,1,1,15000,1,4,0,NA,2,NA,0,0,0,10
"1418","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","8wVusWBvZSA","2015-07-29T00:00:00Z","2","COWS",3,0,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1419","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","6L8XQ2ivNNB","2016-02-01T00:00:00Z","1","BULLS",2,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1420","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","DUyLNfXcu24","2016-07-19T00:00:00Z","2","Cows",2,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1421","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","L8vM1Pqk5B6","2016-02-03T00:00:00Z","10","CHICKENS",10,0,NA,2,NA,NA,1,15,0,NA,2,NA,NA,NA,NA,NA
"1422","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","U7Y9xmtZk89","2016-07-18T00:00:00Z","7","Goats",1,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1423","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","4wawPvHomv","2016-03-30T00:00:00Z","10","CHICKENS",3,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1424","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","yydJpRV8pPB","2016-01-05T00:00:00Z","4","HEIFERS",NA,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,2,8,0,0
"1425","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","9D4NrgAzDH4","2016-01-30T00:00:00Z","10","CHICKENS",3,0,NA,1,1,8000,1,3,0,NA,2,NA,NA,NA,NA,NA
"1426","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","VHVUj6zT8c6","2016-07-17T00:00:00Z","7","Goats",4,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1427","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","F6gmnrrGL93","2016-07-18T00:00:00Z","2","Cows",3,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1428","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","akR9WC1ESX","2016-04-15T00:00:00Z","2","COWS",3,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,3,7
"1429","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","ea6XKQhZyd3","2015-10-26T00:00:00Z","2","COWS",1,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,4,0,6
"1430","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","uNqoVbaZpG3","2016-01-19T00:00:00Z","7","GOATS",4,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1431","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","QybMet9zZh8","2016-01-06T00:00:00Z","7","GOATS",4,NA,NA,1,6,360000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1432","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","TTKHU3eLS44","2016-07-15T00:00:00Z","1","Bulls",1,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1433","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","w27bEeu1DR","2015-11-23T00:00:00Z","7","GOATS",1,NA,NA,1,1,90000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1434","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","jspz3eC2TW3","2016-01-15T00:00:00Z","9","PIGS",NA,4,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,0
"1435","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","DUyLNfXcu24","2016-07-19T00:00:00Z","10","Chickens",6,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1436","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","D3dra7efrt6","2016-07-18T00:00:00Z","10","Chickens",4,0,NA,1,1,15000,1,1,0,NA,2,NA,0,0,0,10
"1437","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","MbKjtLZGbn3","2016-01-29T00:00:00Z","7","GOATS",6,NA,0,1,2,180000,1,1,0,NA,2,NA,NA,NA,NA,NA
"1438","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","3eWkuw2PPtA","2015-10-09T00:00:00Z","1","BULLS",5,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,2,0,8
"1439","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","mjcdtjVVCA6","2016-02-06T00:00:00Z","10","CHICKENS",20,0,NA,1,5,50000,1,3,0,NA,2,NA,0,0,0,0
"1440","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","h2NJwtqVTd2","2016-01-10T00:00:00Z","7","GOATS",6,NA,0,1,1,75000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1441","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","rR4rphkhyt6","2016-07-14T00:00:00Z","10","Chickens",12,0,NA,2,NA,NA,1,2,0,NA,2,NA,0,0,0,10
"1442","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","PxqUsT3Kg39","2016-02-05T00:00:00Z","7","GOATS",4,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,0
"1443","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","GuUwLgiijo2","2015-10-16T00:00:00Z","12","RABBITS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,2,8,0,0
"1444","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","ome4ka94t7","2016-07-18T00:00:00Z","8","Sheep",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1445","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","SqGfB47Y5q3","2016-07-31T00:00:00Z","10","Chickens",10,0,NA,2,NA,NA,1,1,0,NA,2,NA,0,0,0,10
"1446","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","wEEPeGoe7x7","2016-07-31T00:00:00Z","8","Sheep",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1447","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","pfmDHWctSE3","2015-09-11T00:00:00Z","10","CHICKENS",4,NA,NA,1,1,15000,1,1,0,NA,2,NA,NA,NA,NA,NA
"1448","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","rR4rphkhyt6","2016-07-14T00:00:00Z","7","Goats",12,NA,0,2,NA,NA,1,1,0,NA,2,NA,0,0,0,10
"1449","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","6L8XQ2ivNNB","2016-02-01T00:00:00Z","2","COWS",2,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,2,0,8
"1450","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","udreQXLRb29","2016-01-20T00:00:00Z","10","CHICKENS",16,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1451","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","5xza3zKCC65","2015-11-21T00:00:00Z","2","COWS",0,2,0,2,NA,NA,2,NA,NA,NA,2,NA,4,2,0,4
"1452","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","cTxbn5tVsdA","2016-02-05T00:00:00Z","2","COWS",3,0,0,2,NA,NA,2,NA,NA,NA,2,NA,2,0,3,5
"1453","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","9iKLxLjVu77","2016-04-10T00:00:00Z","2","COWS",2,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,8,0,2
"1454","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","iLvTEBAQTN6","2016-04-08T00:00:00Z","2","COWS",2,0,0,1,2,1500000,2,NA,NA,NA,2,NA,0,3,0,7
"1455","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","vCMe7iY3tJ","2016-07-16T00:00:00Z","15","Dogs",4,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1456","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","Te4C6DJXQq6","2016-07-24T00:00:00Z","2","Cows",30,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1457","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","x3KJboY4Wn4","2016-02-03T00:00:00Z","15","Dogs",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1458","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","QP58gEJbLF8","2016-02-05T00:00:00Z","1","BULLS",4,0,0,2,NA,NA,2,NA,NA,NA,2,NA,2,0,0,8
"1459","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","gVnZfUnJ4V","2016-07-12T00:00:00Z","1","Bulls",1,0,0,1,1,3e+05,2,NA,NA,NA,2,NA,0,0,0,10
"1460","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","k6Z9D2Z16q9","2015-10-10T00:00:00Z","2","COWS",5,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,5,0,5
"1461","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","ome4ka94t7","2016-07-18T00:00:00Z","10","Chickens",3,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,10
"1462","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","uNqoVbaZpG3","2016-01-19T00:00:00Z","4","HEIFERS",5,0,0,1,1,4e+05,2,NA,NA,NA,2,NA,0,1,0,9
"1463","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","3csKwZMd8vA","2016-01-06T00:00:00Z","10","CHICKENS",12,0,NA,2,NA,NA,1,1,0,NA,2,NA,0,0,0,10
"1464","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","Te4C6DJXQq6","2016-07-24T00:00:00Z","7","Goats",40,NA,0,2,NA,NA,1,1,0,NA,2,NA,0,0,0,10
"1465","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","ea6XKQhZyd3","2015-10-26T00:00:00Z","10","CHICKENS",10,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1466","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","mUQGMG1UT55","2015-08-10T00:00:00Z","10","CHICKENS",3,0,NA,2,NA,NA,1,1,0,NA,2,NA,NA,NA,NA,NA
"1467","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","i5k7QWkLJw8","2016-02-03T00:00:00Z","7","GOATS",6,NA,0,1,2,1e+05,1,2,0,NA,2,NA,NA,NA,NA,NA
"1468","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","5xza3zKCC65","2015-11-21T00:00:00Z","1","BULLS",1,0,0,2,NA,NA,2,NA,NA,NA,2,NA,0,3,0,7
"1469","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","dxNCxyUf9J5","2016-01-14T00:00:00Z","16","Other",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1470","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","vPv6VoT5Hx6","2015-09-11T00:00:00Z","9","PIGS",NA,10,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1471","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","YTTV9E8N5B7","2016-07-18T00:00:00Z","8","Sheep",4,NA,NA,1,1,70000,1,1,0,NA,2,NA,0,0,0,10
"1472","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","7Yy7Sqs8eRA","2016-02-02T00:00:00Z","7","GOATS",3,NA,0,2,NA,NA,1,1,0,NA,2,NA,0,0,0,0
